n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,average_token_length,num_keywords,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
9,1226,0.410172272,0.999999999,0.616959063,10,10,1,4.393964111,7,992,4700,2858.4,1,0,0,0,0,0,0,0,0.02984545,0.193937147,0.028838194,0.718058372,0.029320838,0.40802236,0.106608073,0.022838499,0.01141925,0.666666667,0.333333333,0.394940476,0.0625,1,-0.257738095,-1,-0.1,0,0,0.5,0,4800
10,1121,0.450678733,0.999999999,0.629464285,15,11,1,4.790365745,6,757,5400,2795.7,1,0,0,0,0,0,0,0,0.035536467,0.033765068,0.033636217,0.86297513,0.034087118,0.49729249,0.15961039,0.056199822,0.01338091,0.807692308,0.192307692,0.372304679,0.033333333,1,-0.316666667,-0.8,-0.15,0,0,0.5,0,851
12,288,0.589473682,0.999999994,0.726190472,5,2,0,4.381944444,6,3100,3100,3100,0,1,0,0,0,0,0,0,0.033832148,0.034390333,0.861913223,0.033371752,0.036492544,0.449867725,0.155555556,0.041666667,0.010416667,0.8,0.2,0.363888889,0.166666667,1,-0.366666667,-0.8,-0.1,0,0,0.5,0,755
10,414,0.606796115,0.999999996,0.777343747,8,0,1,4.980676329,6,0,0,0,0,1,0,0,0,0,0,0,0.033333839,0.03333348,0.700025925,0.199971649,0.033335108,0.343411291,0.0101736,0.028985507,0.038647343,0.428571429,0.571428571,0.299597763,0.1,0.5,-0.176128472,-0.7,-0.05,0.3,0.2,0.2,0.2,468
11,134,0.702290071,0.999999988,0.785714276,4,2,9,4.47761194,10,727,727,727,0,1,0,0,0,0,0,0,0.02016385,0.120197075,0.020001383,0.020030674,0.819607018,0.406818182,0.135795455,0.02238806,0.007462687,0.75,0.25,0.412121212,0.136363636,0.8,-0.15,-0.15,-0.15,0,0,0.5,0,4600
11,281,0.610714284,0.999999994,0.766467061,5,4,1,4.608540925,4,951,951,951,0,1,0,0,0,0,0,0,0.050004724,0.524960379,0.32400695,0.051027915,0.050000032,0.43421846,0.089925402,0.046263345,0.021352313,0.684210526,0.315789474,0.322211122,0.136363636,0.5,-0.278472222,-0.5,-0.05,0,0,0.5,0,1300
12,499,0.513026051,0.999999997,0.662251653,14,1,1,5.084168337,10,1300,1300,1300,0,1,0,0,0,0,0,0,0.02024897,0.132822047,0.120267102,0.020092331,0.706569549,0.394949495,0.091540404,0.028056112,0.01002004,0.736842105,0.263157895,0.358549784,0.1,0.5,-0.235,-0.5,-0.1,0.3,0,0.2,0,1200
9,268,0.477272725,0.999999994,0.587878784,5,2,9,4.858208955,10,0,0,0,0,1,0,0,0,0,0,0,0.020195715,0.020239274,0.096190442,0.266746924,0.596627646,0.405909091,0.102272727,0.026119403,0.007462687,0.777777778,0.222222222,0.28538961,0.136363636,0.4,-0.3,-0.3,-0.3,0,0,0.5,0,1100
7,925,0.427947598,0.999999998,0.549413734,20,20,20,4.673513514,8,545,16000,3151.157895,0,1,0,0,0,0,0,0,0.025000163,0.328182233,0.025000447,0.025000108,0.59681705,0.503184097,0.276370016,0.077837838,0.018378378,0.808988764,0.191011236,0.422571549,0.1,1,-0.198039216,-0.5,-0.025,0,0,0.5,0,1500
10,261,0.548262546,0.999999995,0.595854919,20,3,16,4.850574713,7,2700,2700,2700,0,1,0,0,0,0,0,0,0.180488872,0.028601891,0.028573976,0.733243613,0.029091648,0.628888889,0.094166667,0.034482759,0.022988506,0.6,0.4,0.516666667,0.25,1,-0.497916667,-0.6,-0.1875,0.1,-0.1,0.4,0.1,2400
13,306,0.534653464,0.999999995,0.704918029,3,2,1,4.578431373,10,0,0,0,0,1,0,0,0,0,0,0,0.326236722,0.275804959,0.02000487,0.020000531,0.357952918,0.39508658,0.208311688,0.049019608,0,1,0,0.298582251,0.0625,0.8,0,0,0,0.666666667,0.333333333,0.166666667,0.333333333,1200
10,909,0.449612403,0.999999998,0.669980118,3,2,1,4.343234323,5,20900,20900,20900,0,1,0,0,0,0,0,0,0.040000156,0.839895493,0.040000332,0.040103943,0.040000075,0.470415526,0.175156632,0.064906491,0.0220022,0.746835443,0.253164557,0.381027588,0.0625,1,-0.258263889,-1,-0.025,0.4,0.1,0.1,0.1,1700
12,999,0.424089068,0.999999998,0.556074765,21,20,20,4.736736737,7,545,16000,3151.157895,0,1,0,0,0,0,0,0,0.028944227,0.028790876,0.028572266,0.02859147,0.88510116,0.525368806,0.310978649,0.085085085,0.012012012,0.87628866,0.12371134,0.422460402,0.1,1,-0.222916667,-0.5,-0.05,0.8,0.4,0.3,0.4,1200
12,1011,0.413897281,0.999999998,0.546325878,20,20,20,4.582591494,7,545,16000,3151.157895,0,1,0,0,0,0,0,0,0.028651326,0.193161072,0.028572101,0.028571623,0.721043879,0.509571786,0.293015129,0.076162216,0.011869436,0.865168539,0.134831461,0.41949092,0.1,1,-0.222916667,-0.5,-0.05,0.3,0.1,0.2,0.1,500
10,413,0.606435642,0.999999996,0.728571426,6,1,13,4.702179177,6,527,527,527,0,0,1,0,0,0,0,0,0.033381668,0.409319308,0.033333752,0.490631401,0.033333871,0.446548392,0.156425866,0.041162228,0.012106538,0.772727273,0.227272727,0.344652406,0.033333333,0.8,-0.408333333,-0.7,-0.125,0.066666667,0.033333333,0.433333333,0.033333333,455
9,180,0.6300578,0.999999989,0.82022471,1,1,0,4.361111111,7,0,0,0,0,0,1,0,0,0,0,0,0.177198352,0.028926744,0.028585921,0.028574566,0.736714416,0.3675,0.0875,0.016666667,0.011111111,0.6,0.4,0.453333333,0.16,0.6,-0.1625,-0.2,-0.125,0,0,0.5,0,1100
9,759,0.498666666,0.999999998,0.692810456,17,9,1,4.657444005,6,767,6800,2989,0,0,1,0,0,0,0,0,0.866360651,0.03340673,0.033352581,0.033380815,0.033499222,0.601256841,0.10764008,0.040843215,0.009222661,0.815789474,0.184210526,0.283895406,0.033333333,0.7,-0.349404762,-0.5,-0.2,0,0,0.5,0,459
13,1226,0.43619683,0.999999999,0.645863569,26,0,1,4.501631321,8,0,0,0,0,0,1,0,0,0,0,0,0.025031059,0.025006641,0.025042114,0.025003743,0.899916442,0.462272437,0.16016458,0.055464927,0.020391517,0.731182796,0.268817204,0.369680418,0.033333333,1,-0.233428571,-1,-0.071428571,0,0,0.5,0,1400
6,241,0.659574465,0.999999993,0.815068488,5,5,1,4.850622407,5,475,4400,2691.666667,0,0,1,0,0,0,0,0,0.040019141,0.839602935,0.040000321,0.040377025,0.040000578,0.518181818,0.136631016,0.033195021,0.012448133,0.727272727,0.272727273,0.318465909,0.1,0.5,-0.130555556,-0.166666667,-0.1,0,0,0.5,0,6400
9,168,0.778481008,0.99999999,0.865384607,6,4,11,4.678571429,9,6600,6600,6600,0,0,1,0,0,0,0,0,0.023085478,0.022320498,0.022381045,0.909619491,0.022593488,0.637719298,0.087982456,0.071428571,0.047619048,0.6,0.4,0.492361111,0.1,1,-0.502083333,-1,-0.15,1,-1,0.5,1,4800
10,1121,0.418099547,0.999999999,0.562322945,20,20,19,4.609277431,8,545,16000,3151.157895,0,0,1,0,0,0,0,0,0.025026921,0.173139647,0.025010498,0.025002302,0.751820632,0.522507091,0.226224623,0.073148974,0.022301517,0.76635514,0.23364486,0.429110442,0.1,1,-0.295666667,-0.8,-0.05,0.2,-0.1,0.3,0.1,695
7,1174,0.45790378,0.999999999,0.653791129,32,0,1,4.637989779,8,0,0,0,0,0,1,0,0,0,0,0,0.148105207,0.158203278,0.025093602,0.643597124,0.025000789,0.460383896,0.047830196,0.038330494,0.028109029,0.576923077,0.423076923,0.376352814,0.0625,1,-0.34983165,-1,-0.075,0,0,0.5,0,341
7,376,0.569014083,0.999999996,0.686695276,3,2,0,4.457446809,9,1100,1100,1100,0,0,1,0,0,0,0,0,0.02227281,0.910828408,0.02224,0.022432573,0.022226209,0.484895833,0.219791667,0.04787234,0.005319149,0.9,0.1,0.452314815,0.1,0.8,-0.283333333,-0.4,-0.166666667,0.1,0,0.4,0,1900
9,142,0.714285709,0.999999986,0.917808207,3,2,0,4.542253521,6,2500,2500,2500,0,0,1,0,0,0,0,0,0.03338682,0.033740815,0.033351496,0.866183475,0.033337393,0.489583333,0.002083333,0.042253521,0.028169014,0.6,0.4,0.341666667,0.1,0.5,-0.48125,-1,-0.3,0.54375,-0.25625,0.04375,0.25625,1200
9,825,0.438036809,0.999999998,0.556797019,23,21,19,4.736969697,10,545,16000,3151.157895,0,0,1,0,0,0,0,0,0.020054856,0.520756024,0.020019421,0.119150879,0.32001882,0.52453824,0.302715969,0.087272727,0.016969697,0.837209302,0.162790698,0.43040885,0.1,1,-0.210119048,-0.5,-0.05,0.5,0.25,0,0.25,450
9,883,0.441753171,0.999999998,0.56637168,19,19,19,4.702151755,8,545,16000,3151.157895,0,0,1,0,0,0,0,0,0.025106789,0.334528309,0.025013137,0.025429596,0.589922168,0.528352626,0.311805477,0.082672707,0.014722537,0.848837209,0.151162791,0.439581332,0.1,1,-0.213461538,-0.5,-0.05,0,0,0.5,0,663
6,1125,0.427787934,0.999999999,0.549450549,36,30,19,4.710222222,10,545,16000,2744.375,0,0,1,0,0,0,0,0,0.020089558,0.413862516,0.020045003,0.02032709,0.525675834,0.494428662,0.275997249,0.064,0.015111111,0.808988764,0.191011236,0.422391174,0.1,1,-0.18732493,-0.5,-0.05,0,0,0.5,0,302
10,498,0.534979423,0.999999997,0.701694913,7,0,1,4.881526104,6,0,0,0,0,0,1,0,0,0,0,0,0.033385993,0.033348473,0.533041959,0.033334209,0.366889367,0.51846162,0.154400275,0.048192771,0.020080321,0.705882353,0.294117647,0.331475469,0.1,0.7,-0.193055556,-0.5,-0.05,0,0,0.5,0,971
12,540,0.370441458,0.999999996,0.505415161,1,1,10,4.151851852,10,0,0,0,0,0,1,0,0,0,0,0,0.020001341,0.020323458,0.602205506,0.02006863,0.337401065,0.38709596,0.041767677,0.02037037,0.016666667,0.55,0.45,0.345730028,0.033333333,1,-0.283333333,-0.5,-0.1,0,0,0.5,0,1400
12,855,0.438534278,0.999999998,0.652654866,5,0,1,4.300584795,8,0,0,0,0,0,1,0,0,0,0,0,0.025007342,0.34276206,0.580514415,0.026597255,0.025118929,0.493133402,0.259705371,0.060818713,0.014035088,0.8125,0.1875,0.459168748,0.033333333,1,-0.260763889,-0.6,-0.125,0.1,0.2,0.4,0.2,1000
11,223,0.662162159,0.999999992,0.82575757,5,3,0,4.551569507,6,6700,16700,11700,0,0,1,0,0,0,0,0,0.033492505,0.217048888,0.03335475,0.033489197,0.68261466,0.371895425,0.102941176,0.049327354,0.01793722,0.733333333,0.266666667,0.254545455,0.1,0.5,-0.1875,-0.4,-0.1,0,0,0.5,0,1900
11,349,0.583333332,0.999999995,0.71363636,10,4,1,4.802292264,5,0,0,0,0,0,1,0,0,0,0,0,0.040002813,0.041827192,0.257893816,0.620276089,0.04000009,0.439393939,0.275895317,0.040114613,0.00286533,0.933333333,0.066666667,0.454978355,0.033333333,1,-0.3,-0.3,-0.3,0,0,0.5,0,1100
7,1007,0.437751004,0.999999998,0.565084226,24,23,20,4.793445879,10,543,16000,3095.952381,0,0,1,0,0,0,0,0,0.020225791,0.140656485,0.020013548,0.135189222,0.683914954,0.511071534,0.253188543,0.075471698,0.017874876,0.808510638,0.191489362,0.415878332,0.1,1,-0.2625,-0.5,-0.05,0,0,0.5,0,1100
13,464,0.546666665,0.999999996,0.735849054,3,3,8,4.4375,6,569,3100,1834.5,0,0,1,0,0,0,0,0,0.033333895,0.67726811,0.033344649,0.222523825,0.033529521,0.426085176,0.218591319,0.056034483,0.00862069,0.866666667,0.133333333,0.34280303,0.033333333,1,-0.170138889,-0.3,-0.1,0,0,0.5,0,1500
9,233,0.552884613,0.999999992,0.714285709,5,1,1,4.635193133,4,2000,2000,2000,0,0,1,0,0,0,0,0,0.561963307,0.288035112,0.050000565,0.050000593,0.050000423,0.183226496,0.022222222,0.030042918,0.012875536,0.7,0.3,0.283333333,0.1,0.7,-0.118518519,-0.155555556,-0.1,0,0,0.5,0,2000
9,167,0.680981591,0.99999999,0.829999992,2,1,0,4.856287425,6,0,0,0,0,0,1,0,0,0,0,0,0.033402635,0.033452981,0.218717016,0.68095191,0.033475458,0.741666667,0.175,0.053892216,0.017964072,0.75,0.25,0.377777778,0.1,1,-0.433333333,-0.5,-0.3,0.95,0.65,0.45,0.65,5700
11,825,0.476600985,0.999999998,0.711790391,5,3,10,4.419393939,8,4200,5800,5000,0,0,1,0,0,0,0,0,0.154913687,0.025116684,0.025057707,0.769840842,0.025071081,0.46053228,0.152174479,0.038787879,0.015757576,0.711111111,0.288888889,0.4440625,0.1,1,-0.320833333,-1,-0.033333333,1,0.5,0.5,0.5,7100
11,1099,0.412304866,0.999999999,0.557377048,28,24,20,4.583257507,10,545,16000,3151.157895,0,0,1,0,0,0,0,0,0.020032136,0.114986009,0.020089953,0.020018324,0.824873578,0.525323614,0.267733639,0.068243858,0.015468608,0.815217391,0.184782609,0.41482886,0.1,1,-0.267647059,-1,-0.025,0.3125,0.2375,0.1875,0.2375,1200
7,263,0.623076921,0.999999993,0.808219173,2,1,0,4.353612167,10,0,0,0,0,0,1,0,0,0,0,0,0.0200199,0.020152921,0.138719221,0.020012238,0.801095719,0.491230275,0.02607876,0.049429658,0.041825095,0.541666667,0.458333333,0.368598069,0.136363636,0.6,-0.343939394,-0.8,-0.05,0,0,0.5,0,705
10,468,0.534216334,0.999999996,0.722433457,7,6,1,4.52991453,5,699,2000,1199.8,0,0,1,0,0,0,0,0,0.839957944,0.040002716,0.040024554,0.040014536,0.04000025,0.438277512,0.023185805,0.036324786,0.014957265,0.708333333,0.291666667,0.27526738,0.1,0.5,-0.523809524,-1,-0.166666667,0.333333333,0.25,0.166666667,0.25,1900
7,346,0.564564563,0.999999995,0.709844556,13,2,11,4.274566474,6,20500,29900,25200,0,0,1,0,0,0,0,0,0.033431483,0.227424458,0.033337455,0.672261269,0.033545335,0.517505411,0.098971861,0.046242775,0.020231214,0.695652174,0.304347826,0.325284091,0.136363636,1,-0.347619048,-0.7,-0.166666667,0.454545455,0.136363636,0.045454545,0.136363636,3800
9,455,0.495594713,0.999999996,0.659003829,10,5,1,4.694505495,9,2000,4900,3500,0,0,1,0,0,0,0,0,0.155015796,0.022314514,0.158795648,0.022463501,0.64141054,0.468743079,0.144629014,0.050549451,0.01978022,0.71875,0.28125,0.35320911,0.033333333,0.8,-0.211640212,-0.5,-0.071428571,0.288888889,0.177777778,0.211111111,0.177777778,2300
9,81,0.78749999,0.99999998,0.939999981,2,1,0,4.518518519,8,0,0,0,0,0,1,0,0,0,0,0,0.053818725,0.508165058,0.025307344,0.025389231,0.387319643,0.4,0.016666667,0.024691358,0.012345679,0.666666667,0.333333333,0.15,0.1,0.2,-0.2,-0.2,-0.2,0,0,0.5,0,575
11,308,0.633116881,0.999999995,0.806451609,8,4,1,4.733766234,4,873,10900,4657.666667,0,0,1,0,0,0,0,0,0.05000728,0.052215247,0.050153486,0.796556685,0.051067303,0.539984127,0.126428571,0.045454545,0.012987013,0.777777778,0.222222222,0.385884354,0.1,0.7,-0.45625,-0.8,-0.1,0,0,0.5,0,1800
11,235,0.643776821,0.999999993,0.801369858,5,4,0,5.09787234,10,0,0,0,0,0,1,0,0,0,0,0,0.020062533,0.020030913,0.020027281,0.02000959,0.919869684,0.510267857,0.285491071,0.046808511,0.012765957,0.785714286,0.214285714,0.449350649,0.214285714,0.8,-0.125,-0.125,-0.125,0.4,0.1,0.1,0.1,1600
13,141,0.643939389,0.999999988,0.790123447,6,1,1,4.588652482,6,0,0,0,0,0,1,0,0,0,0,0,0.033403875,0.034186887,0.036116614,0.033378585,0.862914038,0.44592803,0.240340909,0.042553191,0,1,0,0.320454545,0.136363636,0.5,0,0,0,0,0,0.5,0,1900
6,389,0.555555554,0.999999995,0.725581392,9,5,1,4.316195373,7,1300,1300,1300,0,0,1,0,0,0,0,0,0.028725098,0.028577794,0.497387712,0.028574488,0.416734908,0.614920635,0.138498841,0.05655527,0.010282776,0.846153846,0.153846154,0.352697757,0.1,1,-0.322222222,-0.5,-0.155555556,0,0,0.5,0,5600
10,261,0.598455596,0.999999994,0.710843369,12,9,1,5.149425287,8,704,3700,2138,0,0,1,0,0,0,0,0,0.025194175,0.161447636,0.292381208,0.02500337,0.49597361,0.381944444,0.075462963,0.022988506,0.01532567,0.6,0.4,0.3,0.1,0.7,-0.110416667,-0.166666667,-0.05,0,0,0.5,0,1500
9,100,0.759999992,0.999999984,0.803278675,3,2,1,4.45,6,1800,1800,1800,0,0,1,0,0,0,0,0,0.035572011,0.033360042,0.618570226,0.033656675,0.278841047,0.338221501,0.086724387,0.07,0,1,0,0.161478046,0.033333333,0.35,0,0,0,0.428571429,0.214285714,0.071428571,0.214285714,9200
8,270,0.600775191,0.999999994,0.740740736,5,4,1,4.259259259,10,931,3800,2365.5,0,0,1,0,0,0,0,0,0.160833312,0.020326092,0.020031093,0.655770331,0.143039172,0.607028986,0.254474638,0.07037037,0.011111111,0.863636364,0.136363636,0.381403509,0.1,1,-0.408333333,-0.6,-0.125,0.9,-0.6,0.4,0.6,1700
7,105,0.819047611,0.999999988,0.862499989,4,2,8,5.419047619,6,1200,1200,1200,0,0,1,0,0,0,0,0,0.033386016,0.03342381,0.03335147,0.866501673,0.033337031,0.252678571,0.032366071,0.00952381,0.00952381,0.5,0.5,0.285714286,0.285714286,0.285714286,-0.125,-0.125,-0.125,0,0,0.5,0,6000
10,258,0.589147285,0.999999994,0.737179482,2,1,11,4.852713178,9,0,0,0,0,0,1,0,0,0,0,0,0.022302777,0.381296252,0.022254177,0.022239953,0.551906842,0.343809524,0.063492063,0.019379845,0.007751938,0.714285714,0.285714286,0.333333333,0.2,0.6,-0.482142857,-0.714285714,-0.25,0,0,0.5,0,752
10,254,0.627530362,0.999999994,0.697142853,5,1,0,4.625984252,10,5400,5400,5400,0,0,1,0,0,0,0,0,0.020000264,0.644623988,0.020000223,0.295375361,0.020000165,0.391666667,0.109259259,0.019685039,0.007874016,0.714285714,0.285714286,0.31,0.1,1,-0.283333333,-0.4,-0.166666667,0.6,0.5,0.1,0.5,19400
14,318,0.633440512,0.999999995,0.837837833,7,0,1,4.427672956,7,0,0,0,0,0,1,0,0,0,0,0,0.028903176,0.172154262,0.331987556,0.029793826,0.43716118,0.4,0.027380952,0.037735849,0.01572327,0.705882353,0.294117647,0.250063131,0.033333333,1,-0.413333333,-0.8,-0.1,0.066666667,0.033333333,0.433333333,0.033333333,1700
9,965,0.435146443,0.999999998,0.564516128,20,20,19,4.755440415,9,545,16000,3368.6,0,0,1,0,0,0,0,0,0.022246186,0.144971929,0.022232363,0.022226453,0.788323068,0.535146104,0.272403303,0.07253886,0.015544041,0.823529412,0.176470588,0.431277675,0.1,1,-0.288333333,-1,-0.05,0,0,0.5,0,1600
11,1030,0.418627451,0.999999998,0.54736842,19,19,20,4.616504854,7,545,16000,3151.157895,0,0,1,0,0,0,0,0,0.028572062,0.193910296,0.028572078,0.028571595,0.720373969,0.530465368,0.281557468,0.074757282,0.011650485,0.865168539,0.134831461,0.410832209,0.0625,1,-0.222916667,-0.5,-0.05,0.642857143,0.214285714,0.142857143,0.214285714,788
9,231,0.635964909,0.999999992,0.826446274,1,1,0,4.168831169,10,0,0,0,0,0,1,0,0,0,0,0,0.020023172,0.529806965,0.020027544,0.020043568,0.410098751,0.467346939,0.009693878,0.021645022,0.012987013,0.625,0.375,0.3,0.1,0.5,-0.326190476,-0.4,-0.178571429,0,0,0.5,0,454
8,935,0.442036836,0.999999998,0.567213114,23,22,28,4.746524064,9,545,16000,3223.6,0,0,1,0,0,0,0,0,0.022222585,0.022347584,0.0222226,0.022222307,0.910984924,0.54087376,0.303269737,0.084491979,0.013903743,0.858695652,0.141304348,0.420512631,0.1,1,-0.215384615,-0.5,-0.05,0.9,0.175,0.4,0.175,1100
10,701,0.480575539,0.999999997,0.683937822,11,10,1,4.457917261,7,2300,8300,5100,0,0,1,0,0,0,0,0,0.028837813,0.028601441,0.028669431,0.028690529,0.885200787,0.443176623,0.143498701,0.039942939,0.015691869,0.717948718,0.282051282,0.381417749,0.1,1,-0.3004329,-0.8,-0.071428571,0,0,0.5,0,2800
13,328,0.570552145,0.999999995,0.67924528,13,1,11,4.765243902,8,2800,2800,2800,0,0,1,0,0,0,0,0,0.157144167,0.025029238,0.025002977,0.475987197,0.316836421,0.502765152,0.163371212,0.030487805,0.015243902,0.666666667,0.333333333,0.430909091,0.136363636,0.7,-0.208333333,-0.5,-0.1,0.9,0.6,0.4,0.6,1600
13,281,0.605263156,0.999999994,0.733333329,28,3,10,4.558718861,7,1300,1600,1450,0,0,1,0,0,0,0,0,0.02862891,0.028674841,0.028591446,0.598482411,0.315622392,0.403695114,0.170207174,0.039145907,0.007117438,0.846153846,0.153846154,0.315112161,0.1,1,-0.375,-0.5,-0.25,0.7,0.633333333,0.2,0.633333333,2000
12,537,0.538175046,0.999999997,0.742038214,2,0,1,4.983240223,6,0,0,0,0,0,1,0,0,0,0,0,0.033333696,0.033333394,0.866663274,0.033333409,0.033336227,0.465329145,0.039830369,0.029795158,0.018621974,0.615384615,0.384615385,0.334564394,0.1,0.8,-0.317083333,-0.5,-0.1,0.7,-0.4,0.2,0.4,412
10,259,0.640624997,0.999999994,0.840764326,4,2,0,4.760617761,10,1600,1600,1600,0,0,1,0,0,0,0,0,0.020062997,0.020118779,0.733684502,0.020008164,0.206125557,0.317226891,0.105780494,0.030888031,0.007722008,0.8,0.2,0.301420455,0.1,0.5,-0.119047619,-0.166666667,-0.071428571,0,0,0.5,0,1100
12,1455,0.419825073,0.999999999,0.55198285,31,0,26,4.710652921,5,0,0,0,0,0,1,0,0,0,0,0,0.040000202,0.04003574,0.439940296,0.44002091,0.040002852,0.251447164,0.012645688,0.01443299,0.008247423,0.636363636,0.363636364,0.333874459,0.1,1,-0.33125,-1,-0.05,0,0,0.5,0,417
10,1596,0.419729207,0.999999999,0.632107023,19,10,8,4.632205514,6,1200,3500,2300,0,0,1,0,0,0,0,0,0.864798888,0.033361465,0.033600371,0.034678035,0.033561241,0.453645749,0.179057492,0.053258145,0.013157895,0.801886792,0.198113208,0.367459893,0.033333333,1,-0.241005291,-0.6,-0.05,0.066666667,0.033333333,0.433333333,0.033333333,1600
6,164,0.587837834,0.999999989,0.691489354,3,1,1,4.652439024,3,10500,10500,10500,0,0,1,0,0,0,0,0,0.733330602,0.066666842,0.066669098,0.06666675,0.066666709,0.4,0.179166667,0.024390244,0,1,0,0.358333333,0.033333333,0.5,0,0,0,0,0,0.5,0,2500
10,424,0.552567236,0.999999996,0.676470586,8,0,1,4.981132075,6,0,0,0,0,0,1,0,0,0,0,0,0.866661725,0.033335313,0.033334634,0.033334279,0.03333405,0.442024379,0.222654363,0.073113208,0.002358491,0.96875,0.03125,0.297124703,0.033333333,0.75,-0.25,-0.25,-0.25,0.5,0.136363636,0,0.136363636,474
8,345,0.603658535,0.999999995,0.749999996,6,3,1,4.431884058,4,953,953,953,0,0,1,0,0,0,0,0,0.050003336,0.052295069,0.05014808,0.797553489,0.050000027,0.55961039,-0.043616883,0.031884058,0.031884058,0.5,0.5,0.406552538,0.136363636,0.7,-0.410227273,-1,-0.1,0,0,0.5,0,2100
10,138,0.753731338,0.999999989,0.816091945,1,1,0,4.65942029,6,0,0,0,0,0,1,0,0,0,0,0,0.033396208,0.218389892,0.033355042,0.681521042,0.033337816,0.495238095,0.073809524,0.014492754,0.028985507,0.333333333,0.666666667,0.85,0.7,1,-0.295833333,-0.4,-0.05,0,0,0.5,0,513
11,459,0.563192903,0.999999996,0.737226275,10,0,1,4.810457516,7,0,0,0,0,0,1,0,0,0,0,0,0.171559513,0.028573475,0.742722229,0.028571869,0.028572914,0.378437324,0.109175607,0.043572985,0.019607843,0.689655172,0.310344828,0.366520563,0.1,0.7,-0.234259259,-0.6,-0.05,0,0,0.5,0,10400
8,794,0.503176619,0.999999998,0.67151767,32,4,15,4.832493703,9,1700,40000,14600,0,0,1,0,0,0,0,0,0.022255116,0.022459234,0.022235931,0.725347095,0.207702624,0.522451916,0.19111803,0.065491184,0.018891688,0.776119403,0.223880597,0.359363345,0.05,1,-0.256018519,-0.5,-0.05,0.3,1,0.2,1,2200
11,291,0.531690139,0.999999994,0.666666663,10,8,1,4.786941581,8,1500,3900,2533.333333,0,0,1,0,0,0,0,0,0.205469771,0.025079252,0.025218902,0.025301116,0.718930959,0.374286988,0.170320856,0.030927835,0,1,0,0.321717172,0.136363636,0.8,0,0,0,0,0,0.5,0,5600
10,614,0.530578512,0.999999997,0.749999998,11,2,1,4.75732899,4,2800,2800,2800,0,0,1,0,0,0,0,0,0.050000147,0.050000027,0.799996207,0.050000145,0.050003474,0.430985061,0.154479458,0.04723127,0.01465798,0.763157895,0.236842105,0.401498358,0.0625,1,-0.247222222,-0.5,-0.1,0,0,0.5,0,373
7,144,0.722627732,0.999999987,0.857142846,9,6,1,4.826388889,10,1100,6000,2760,0,0,1,0,0,0,0,0,0.021003827,0.020004985,0.020001569,0.227074552,0.711915068,0.391666667,0.182575758,0.034722222,0.027777778,0.555555556,0.444444444,0.52,0.5,0.6,-0.147916667,-0.2,-0.1,0,0,0.5,0,1000
12,249,0.597560973,0.999999993,0.732876707,2,0,0,4.542168675,5,0,0,0,0,0,1,0,0,0,0,0,0.040812371,0.53455364,0.040235798,0.040280379,0.344117811,0.43258658,0.119561688,0.052208835,0.020080321,0.722222222,0.277777778,0.283941059,0.1,0.5,-0.34,-0.4,-0.1,0.4,-0.4,0.1,0.4,3200
7,142,0.732394361,0.999999988,0.905882342,4,2,0,4.612676056,6,2500,2500,2500,0,0,1,0,0,0,0,0,0.033444275,0.033606952,0.203484627,0.696112962,0.033351184,0.680769231,0.323076923,0.070422535,0.007042254,0.909090909,0.090909091,0.516,0.16,0.85,-0.8,-0.8,-0.8,0,0,0.5,0,657
10,221,0.579999997,0.999999992,0.715447149,2,2,1,4.140271493,7,0,0,0,0,0,1,0,0,0,0,0,0.028573256,0.337779389,0.028573002,0.028572636,0.576501718,0.457231405,0.026033058,0.013574661,0.009049774,0.6,0.4,0.178787879,0.1,0.3,-0.125,-0.125,-0.125,0.454545455,0.136363636,0.045454545,0.136363636,2100
9,82,0.786666656,0.99999998,0.836734677,3,3,1,4.951219512,10,1600,1600,1600,0,0,1,0,0,0,0,0,0.020003134,0.367162332,0.020002091,0.020001915,0.572830528,0.498571429,0.312857143,0.06097561,0,1,0,0.312857143,0.1,0.5,0,0,0,0,0,0.5,0,727
11,289,0.649122805,0.999999995,0.776699025,3,2,13,4.747404844,10,5000,5000,5000,0,0,1,0,0,0,0,0,0.020006093,0.478364629,0.02000365,0.376661338,0.10496429,0.440725579,0.0828722,0.038062284,0.017301038,0.6875,0.3125,0.364187328,0.1,0.6,-0.445,-0.7,-0.2,0,0,0.5,0,350
